,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
17036,7,1979,Washington,62.1,60.9,-120.4468664,47.38096888
17037,7,1979,West Virginia,67.6,70,-80.61371197,38.64259874
17038,7,1979,Wisconsin,65.6,66.5,-90.01169426,44.63803019
17039,7,1979,Wyoming,61.7,61.4,-107.5514541,42.99964203
17040,8,1979,Alabama,78.7,79.6,-86.82837194,32.78983219
17041,8,1979,Arizona,77.6,78.7,-111.6644183,34.29310987
17042,8,1979,Arkansas,78.2,79.9,-92.43926766,34.89974533
17043,8,1979,California,73.2,74.2,-119.610699,37.24607067
17044,8,1979,Colorado,65.6,66.2,-105.5478247,38.99855182
17045,8,1979,Connecticut,70.4,69.6,-72.72570604,41.62028634
17046,8,1979,Delaware,74,74.6,-75.40040409,38.88701645
17047,8,1979,Florida,81.6,81.1,-81.79746387,28.62843926
17048,8,1979,Georgia,78.6,79.4,-83.44634183,32.64922907
17049,8,1979,Idaho,64.6,64.4,-114.6593823,44.08908951
17050,8,1979,Illinois,73.1,74.4,-89.19839676,40.06504091
17051,8,1979,Indiana,71.6,73.4,-86.27563973,39.90814123
17052,8,1979,Iowa,71.6,72.7,-93.50006496,42.07462688
17053,8,1979,Kansas,76.6,78,-98.38021317,38.48470815
17054,8,1979,Kentucky,73.8,75.6,-85.29045609,37.52666746
17055,8,1979,Louisiana,81.4,81.8,-92.58566202,31.05840696
17056,8,1979,Maine,64.6,64.2,-69.22664746,45.37143349
17057,8,1979,Maryland,73.2,74.1,-76.77245461,39.0369223
17058,8,1979,Massachusetts,69.6,68.6,-71.79863942,42.2533024
17059,8,1979,Michigan,65.6,67,-85.43716696,44.35068131
17060,8,1979,Minnesota,66.4,67.6,-94.30901265,46.31633293
17061,8,1979,Mississippi,79.8,80.5,-89.66521368,32.75086663
17062,8,1979,Missouri,75.4,76.9,-92.47741016,38.36761316
17063,8,1979,Montana,65.2,64.8,-109.6451486,47.03353642
17064,8,1979,Nebraska,72,73.4,-99.81080907,41.52714896
17065,8,1979,Nevada,70.2,71.1,-116.6552255,39.35623735
17066,8,1979,New Hampshire,66,65.3,-71.57759415,43.68563175
17067,8,1979,New Jersey,72.6,72.5,-74.66075411,40.18442736
17068,8,1979,New Mexico,70.9,71.8,-106.1083886,34.42137076
17069,8,1979,New York,67,67.1,-75.50311828,42.94039011
17070,8,1979,North Carolina,75.3,76.3,-79.37237975,35.54153412
17071,8,1979,North Dakota,67.3,68,-100.4693211,47.44633852
17072,8,1979,Ohio,70.2,71.9,-82.7900612,40.29145221
17073,8,1979,Oklahoma,79.8,81.3,-97.50829271,35.58348565
17074,8,1979,Oregon,64.6,64.3,-120.5554134,43.93664816
17075,8,1979,Pennsylvania,68.6,69.4,-77.79955956,40.87383785
17076,8,1979,Rhode Island,70.6,69.4,-71.55361205,41.67608139
17077,8,1979,South Carolina,78.6,79.3,-80.89613969,33.90797425
17078,8,1979,South Dakota,69.9,71.5,-100.2305075,44.4361607
17079,8,1979,Tennessee,75,76.5,-86.34338037,35.84298709
17080,8,1979,Texas,80.8,82.1,-99.35069715,31.48446438
17081,8,1979,Utah,70,70.5,-111.6782164,39.32379475
17082,8,1979,Vermont,65.3,64.7,-72.66264936,44.07519583
17083,8,1979,Virginia,72.9,73.9,-78.81225447,37.51502389
17084,8,1979,Washington,65,63.8,-120.4468664,47.38096888
17085,8,1979,West Virginia,69.7,71.1,-80.61371197,38.64259874
17086,8,1979,Wisconsin,66.4,67.6,-90.01169426,44.63803019
17087,8,1979,Wyoming,64.2,64.4,-107.5514541,42.99964203
17088,9,1979,Alabama,75.5,77,-86.82837194,32.78983219
17089,9,1979,Arizona,75.4,74.9,-111.6644183,34.29310987
17090,9,1979,Arkansas,73.6,76.1,-92.43926766,34.89974533
17091,9,1979,California,72,71.1,-119.610699,37.24607067
17092,9,1979,Colorado,62,61.3,-105.5478247,38.99855182
17093,9,1979,Connecticut,65.2,65.1,-72.72570604,41.62028634
17094,9,1979,Delaware,70.9,70.6,-75.40040409,38.88701645
17095,9,1979,Florida,80.2,80.1,-81.79746387,28.62843926
17096,9,1979,Georgia,75.9,76.7,-83.44634183,32.64922907
17097,9,1979,Idaho,61.1,59.1,-114.6593823,44.08908951
17098,9,1979,Illinois,69.1,69.8,-89.19839676,40.06504091
17099,9,1979,Indiana,68,69,-86.27563973,39.90814123
17100,9,1979,Iowa,67.6,67.2,-93.50006496,42.07462688
17101,9,1979,Kansas,72.7,72.9,-98.38021317,38.48470815
17102,9,1979,Kentucky,70.3,71.7,-85.29045609,37.52666746
17103,9,1979,Louisiana,78,79.3,-92.58566202,31.05840696
17104,9,1979,Maine,58.2,58.9,-69.22664746,45.37143349
17105,9,1979,Maryland,70,70.1,-76.77245461,39.0369223
17106,9,1979,Massachusetts,63.8,64,-71.79863942,42.2533024
17107,9,1979,Michigan,61.6,62.2,-85.43716696,44.35068131
17108,9,1979,Minnesota,61.4,61.5,-94.30901265,46.31633293
17109,9,1979,Mississippi,76,77.7,-89.66521368,32.75086663
17110,9,1979,Missouri,70.9,72.2,-92.47741016,38.36761316
17111,9,1979,Montana,61.6,59,-109.6451486,47.03353642
17112,9,1979,Nebraska,68.4,67.5,-99.81080907,41.52714896
17113,9,1979,Nevada,67,65.9,-116.6552255,39.35623735
17114,9,1979,New Hampshire,59.8,60.3,-71.57759415,43.68563175
17115,9,1979,New Jersey,68.8,68.3,-74.66075411,40.18442736
17116,9,1979,New Mexico,67,67.7,-106.1083886,34.42137076
17117,9,1979,New York,61.8,62.5,-75.50311828,42.94039011
17118,9,1979,North Carolina,72.9,73,-79.37237975,35.54153412
17119,9,1979,North Dakota,62.4,61.6,-100.4693211,47.44633852
17120,9,1979,Ohio,66.9,67.7,-82.7900612,40.29145221
17121,9,1979,Oklahoma,75.4,77,-97.50829271,35.58348565
17122,9,1979,Oregon,62.4,60.7,-120.5554134,43.93664816
17123,9,1979,Pennsylvania,64.7,65,-77.79955956,40.87383785
17124,9,1979,Rhode Island,65.8,65.2,-71.55361205,41.67608139
17125,9,1979,South Carolina,75.9,76.2,-80.89613969,33.90797425
17126,9,1979,South Dakota,66.4,65.3,-100.2305075,44.4361607
17127,9,1979,Tennessee,71.6,73.1,-86.34338037,35.84298709
17128,9,1979,Texas,76.8,78.8,-99.35069715,31.48446438
17129,9,1979,Utah,66.4,65,-111.6782164,39.32379475
17130,9,1979,Vermont,59,59.8,-72.66264936,44.07519583
17131,9,1979,Virginia,69.9,70.2,-78.81225447,37.51502389
17132,9,1979,Washington,62.3,60.2,-120.4468664,47.38096888
17133,9,1979,West Virginia,66.8,67.4,-80.61371197,38.64259874
17134,9,1979,Wisconsin,62,62.2,-90.01169426,44.63803019
17135,9,1979,Wyoming,60.3,58.5,-107.5514541,42.99964203
17136,10,1979,Alabama,67.5,69.3,-86.82837194,32.78983219
17137,10,1979,Arizona,69.6,66.6,-111.6644183,34.29310987
17138,10,1979,Arkansas,66.3,67.3,-92.43926766,34.89974533
17139,10,1979,California,66.6,64,-119.610699,37.24607067
17140,10,1979,Colorado,54.4,51.9,-105.5478247,38.99855182
17141,10,1979,Connecticut,55.8,56.3,-72.72570604,41.62028634
17142,10,1979,Delaware,61.4,61.9,-75.40040409,38.88701645
17143,10,1979,Florida,75.8,75.7,-81.79746387,28.62843926
17144,10,1979,Georgia,68.1,69.4,-83.44634183,32.64922907
17145,10,1979,Idaho,52.4,49.4,-114.6593823,44.08908951
17146,10,1979,Illinois,60,60.4,-89.19839676,40.06504091
17147,10,1979,Indiana,59,59.8,-86.27563973,39.90814123
17148,10,1979,Iowa,57.6,57.1,-93.50006496,42.07462688
17149,10,1979,Kansas,64.6,62.6,-98.38021317,38.48470815
17150,10,1979,Kentucky,61.1,62.8,-85.29045609,37.52666746
17151,10,1979,Louisiana,71.6,72.4,-92.58566202,31.05840696
17152,10,1979,Maine,49.6,49.5,-69.22664746,45.37143349
17153,10,1979,Maryland,60.6,61.4,-76.77245461,39.0369223
17154,10,1979,Massachusetts,54.6,55.1,-71.79863942,42.2533024
17155,10,1979,Michigan,52.6,53,-85.43716696,44.35068131
17156,10,1979,Minnesota,50.8,50.9,-94.30901265,46.31633293
17157,10,1979,Mississippi,68.4,69.8,-89.66521368,32.75086663
17158,10,1979,Missouri,62.3,62.6,-92.47741016,38.36761316
17159,10,1979,Montana,52.2,48.5,-109.6451486,47.03353642
17160,10,1979,Nebraska,59,56.9,-99.81080907,41.52714896
17161,10,1979,Nevada,59.9,56.2,-116.6552255,39.35623735
17162,10,1979,New Hampshire,50.7,51.2,-71.57759415,43.68563175
17163,10,1979,New Jersey,59.1,59.4,-74.66075411,40.18442736
17164,10,1979,New Mexico,61,59.3,-106.1083886,34.42137076
17165,10,1979,New York,52.8,53.4,-75.50311828,42.94039011
17166,10,1979,North Carolina,64,64.9,-79.37237975,35.54153412
17167,10,1979,North Dakota,52,50.1,-100.4693211,47.44633852
17168,10,1979,Ohio,57.6,58.6,-82.7900612,40.29145221
17169,10,1979,Oklahoma,68.2,67.4,-97.50829271,35.58348565
17170,10,1979,Oregon,56.2,52.7,-120.5554134,43.93664816
17171,10,1979,Pennsylvania,55.4,56.1,-77.79955956,40.87383785
17172,10,1979,Rhode Island,57,56.9,-71.55361205,41.67608139
17173,10,1979,South Carolina,67.6,68.5,-80.89613969,33.90797425
17174,10,1979,South Dakota,56.3,54,-100.2305075,44.4361607
17175,10,1979,Tennessee,63,64.4,-86.34338037,35.84298709
17176,10,1979,Texas,71.4,71,-99.35069715,31.48446438
17177,10,1979,Utah,58.2,54.7,-111.6782164,39.32379475
17178,10,1979,Vermont,50,50.7,-72.66264936,44.07519583
17179,10,1979,Virginia,60.4,61.6,-78.81225447,37.51502389
17180,10,1979,Washington,55,52.1,-120.4468664,47.38096888
17181,10,1979,West Virginia,57.4,58.9,-80.61371197,38.64259874
17182,10,1979,Wisconsin,51.8,52.4,-90.01169426,44.63803019
17183,10,1979,Wyoming,51.5,48,-107.5514541,42.99964203
17184,11,1979,Alabama,57.6,58.7,-86.82837194,32.78983219
17185,11,1979,Arizona,55,55.1,-111.6644183,34.29310987
17186,11,1979,Arkansas,55,55.8,-92.43926766,34.89974533
17187,11,1979,California,54.6,54.5,-119.610699,37.24607067
17188,11,1979,Colorado,38,39.9,-105.5478247,38.99855182
17189,11,1979,Connecticut,47.7,45.6,-72.72570604,41.62028634
17190,11,1979,Delaware,52.6,51,-75.40040409,38.88701645
17191,11,1979,Florida,69,68.2,-81.79746387,28.62843926
17192,11,1979,Georgia,59.6,59.3,-83.44634183,32.64922907
17193,11,1979,Idaho,36.9,37.9,-114.6593823,44.08908951
17194,11,1979,Illinois,47.4,47.8,-89.19839676,40.06504091
17195,11,1979,Indiana,47.3,47.5,-86.27563973,39.90814123
17196,11,1979,Iowa,43,43.6,-93.50006496,42.07462688
17197,11,1979,Kansas,49.1,49.3,-98.38021317,38.48470815
17198,11,1979,Kentucky,50.6,51.1,-85.29045609,37.52666746
17199,11,1979,Louisiana,60.9,62.4,-92.58566202,31.05840696
17200,11,1979,Maine,41,38.2,-69.22664746,45.37143349
17201,11,1979,Maryland,51.8,50.3,-76.77245461,39.0369223
17202,11,1979,Massachusetts,47,44.6,-71.79863942,42.2533024
17203,11,1979,Michigan,40.6,41.1,-85.43716696,44.35068131
17204,11,1979,Minnesota,35.1,36.5,-94.30901265,46.31633293
17205,11,1979,Mississippi,57.5,59.1,-89.66521368,32.75086663
17206,11,1979,Missouri,49.8,50.4,-92.47741016,38.36761316
17207,11,1979,Montana,36.4,36.3,-109.6451486,47.03353642
17208,11,1979,Nebraska,41.8,43.3,-99.81080907,41.52714896
17209,11,1979,Nevada,45.2,44.9,-116.6552255,39.35623735
17210,11,1979,New Hampshire,42.6,40,-71.57759415,43.68563175
17211,11,1979,New Jersey,50.5,48.6,-74.66075411,40.18442736
17212,11,1979,New Mexico,47.2,48,-106.1083886,34.42137076
17213,11,1979,New York,44.2,42.2,-75.50311828,42.94039011
17214,11,1979,North Carolina,55.3,54.5,-79.37237975,35.54153412
17215,11,1979,North Dakota,34.8,35.2,-100.4693211,47.44633852
17216,11,1979,Ohio,47,46.8,-82.7900612,40.29145221
17217,11,1979,Oklahoma,54.6,55,-97.50829271,35.58348565
17218,11,1979,Oregon,43.2,42.8,-120.5554134,43.93664816
17219,11,1979,Pennsylvania,46.4,45,-77.79955956,40.87383785
17220,11,1979,Rhode Island,49,46.6,-71.55361205,41.67608139
17221,11,1979,South Carolina,58.8,58.1,-80.89613969,33.90797425
17222,11,1979,South Dakota,38.9,39.8,-100.2305075,44.4361607
17223,11,1979,Tennessee,52.6,53,-86.34338037,35.84298709
17224,11,1979,Texas,59.9,60.3,-99.35069715,31.48446438
17225,11,1979,Utah,41.4,42.4,-111.6782164,39.32379475
17226,11,1979,Vermont,41.8,39.1,-72.66264936,44.07519583
17227,11,1979,Virginia,51.8,50.9,-78.81225447,37.51502389
17228,11,1979,Washington,41.9,41.9,-120.4468664,47.38096888
17229,11,1979,West Virginia,48,47.7,-80.61371197,38.64259874
17230,11,1979,Wisconsin,37.8,39.2,-90.01169426,44.63803019
17231,11,1979,Wyoming,34.4,35.8,-107.5514541,42.99964203
17232,12,1979,Alabama,49.2,50,-86.82837194,32.78983219
17233,12,1979,Arizona,45,45.3,-111.6644183,34.29310987
17234,12,1979,Arkansas,44.8,45.7,-92.43926766,34.89974533
17235,12,1979,California,47,46.4,-119.610699,37.24607067
17236,12,1979,Colorado,27.2,29.3,-105.5478247,38.99855182
17237,12,1979,Connecticut,39.3,34.7,-72.72570604,41.62028634
17238,12,1979,Delaware,44.6,40.9,-75.40040409,38.88701645
17239,12,1979,Florida,62.4,61.5,-81.79746387,28.62843926
17240,12,1979,Georgia,51.4,50.6,-83.44634183,32.64922907
17241,12,1979,Idaho,27.8,27.7,-114.6593823,44.08908951
17242,12,1979,Illinois,37.1,35.1,-89.19839676,40.06504091
17243,12,1979,Indiana,37.6,35.7,-86.27563973,39.90814123
17244,12,1979,Iowa,31.9,29.2,-93.50006496,42.07462688
17245,12,1979,Kansas,37.6,36.8,-98.38021317,38.48470815
17246,12,1979,Kentucky,41.8,40.8,-85.29045609,37.52666746
17247,12,1979,Louisiana,51.4,54.2,-92.58566202,31.05840696
17248,12,1979,Maine,30.1,25.5,-69.22664746,45.37143349
17249,12,1979,Maryland,43.8,40.1,-76.77245461,39.0369223
17250,12,1979,Massachusetts,38.5,33.7,-71.79863942,42.2533024
17251,12,1979,Michigan,31.6,29,-85.43716696,44.35068131
17252,12,1979,Minnesota,24,20.4,-94.30901265,46.31633293
17253,12,1979,Mississippi,48.2,50.3,-89.66521368,32.75086663
17254,12,1979,Missouri,39,38.3,-92.47741016,38.36761316
17255,12,1979,Montana,27.6,25.1,-109.6451486,47.03353642
17256,12,1979,Nebraska,31.8,30.5,-99.81080907,41.52714896
17257,12,1979,Nevada,35.2,35,-116.6552255,39.35623735
17258,12,1979,New Hampshire,32.9,27.9,-71.57759415,43.68563175
17259,12,1979,New Jersey,42.2,38.1,-74.66075411,40.18442736
17260,12,1979,New Mexico,36.8,38.3,-106.1083886,34.42137076
17261,12,1979,New York,35,30.5,-75.50311828,42.94039011
17262,12,1979,North Carolina,47.4,45.4,-79.37237975,35.54153412
17263,12,1979,North Dakota,23.9,19.6,-100.4693211,47.44633852
17264,12,1979,Ohio,38,35.7,-82.7900612,40.29145221
17265,12,1979,Oklahoma,43.2,43.7,-97.50829271,35.58348565
17266,12,1979,Oregon,35.4,34.7,-120.5554134,43.93664816
17267,12,1979,Pennsylvania,38,34.2,-77.79955956,40.87383785
17268,12,1979,Rhode Island,41,36.2,-71.55361205,41.67608139
17269,12,1979,South Carolina,50.5,49.4,-80.89613969,33.90797425
17270,12,1979,South Dakota,28.9,25.7,-100.2305075,44.4361607
17271,12,1979,Tennessee,43.7,43.3,-86.34338037,35.84298709
17272,12,1979,Texas,49.4,50.8,-99.35069715,31.48446438
17273,12,1979,Utah,29.8,31.6,-111.6782164,39.32379475
17274,12,1979,Vermont,31.8,26.7,-72.66264936,44.07519583
17275,12,1979,Virginia,44,41.1,-78.81225447,37.51502389
17276,12,1979,Washington,34.6,33.6,-120.4468664,47.38096888
17277,12,1979,West Virginia,39.8,37.5,-80.61371197,38.64259874
17278,12,1979,Wisconsin,27.7,24.9,-90.01169426,44.63803019
17279,12,1979,Wyoming,24.6,24.8,-107.5514541,42.99964203
17280,1,1980,Alabama,46.2,45.9,-86.82837194,32.78983219
17281,1,1980,Arizona,44,41.1,-111.6644183,34.29310987
17282,1,1980,Arkansas,41.5,40.4,-92.43926766,34.89974533
17283,1,1980,California,45.8,42.7,-119.610699,37.24607067
17284,1,1980,Colorado,25.7,24.5,-105.5478247,38.99855182
17285,1,1980,Connecticut,30.5,27.3,-72.72570604,41.62028634
17286,1,1980,Delaware,36.2,34.8,-75.40040409,38.88701645
17287,1,1980,Florida,58.5,58.3,-81.79746387,28.62843926
17288,1,1980,Georgia,46.9,46.6,-83.44634183,32.64922907
17289,1,1980,Idaho,25,22.9,-114.6593823,44.08908951
17290,1,1980,Illinois,30.1,27.4,-89.19839676,40.06504091
17291,1,1980,Indiana,30.7,28.5,-86.27563973,39.90814123
17292,1,1980,Iowa,24.7,20.3,-93.50006496,42.07462688
17293,1,1980,Kansas,32.6,30.2,-98.38021317,38.48470815
17294,1,1980,Kentucky,36.2,35,-85.29045609,37.52666746
17295,1,1980,Louisiana,50,50.1,-92.58566202,31.05840696
17296,1,1980,Maine,19.5,15.9,-69.22664746,45.37143349
17297,1,1980,Maryland,35.4,34,-76.77245461,39.0369223
17298,1,1980,Massachusetts,29.3,26.1,-71.79863942,42.2533024
17299,1,1980,Michigan,23.7,20.7,-85.43716696,44.35068131
17300,1,1980,Minnesota,14.7,9.7,-94.30901265,46.31633293
17301,1,1980,Mississippi,46.1,46,-89.66521368,32.75086663
17302,1,1980,Missouri,33.6,31.3,-92.47741016,38.36761316
17303,1,1980,Montana,20.4,18.7,-109.6451486,47.03353642
17304,1,1980,Nebraska,27.2,23.7,-99.81080907,41.52714896
17305,1,1980,Nevada,34,30.5,-116.6552255,39.35623735
17306,1,1980,New Hampshire,22.8,19.4,-71.57759415,43.68563175
17307,1,1980,New Jersey,33.4,31.3,-74.66075411,40.18442736
17308,1,1980,New Mexico,36.2,34,-106.1083886,34.42137076
17309,1,1980,New York,25.3,22.2,-75.50311828,42.94039011
17310,1,1980,North Carolina,41.4,40.8,-79.37237975,35.54153412
17311,1,1980,North Dakota,14.6,9.7,-100.4693211,47.44633852
17312,1,1980,Ohio,30.2,28.7,-82.7900612,40.29145221
17313,1,1980,Oklahoma,39.4,37.8,-97.50829271,35.58348565
17314,1,1980,Oregon,32.9,31,-120.5554134,43.93664816
17315,1,1980,Pennsylvania,29.2,27.1,-77.79955956,40.87383785
17316,1,1980,Rhode Island,32,29,-71.55361205,41.67608139
17317,1,1980,South Carolina,45.2,45.2,-80.89613969,33.90797425
17318,1,1980,South Dakota,22,17.4,-100.2305075,44.4361607
17319,1,1980,Tennessee,39.4,38.3,-86.34338037,35.84298709
17320,1,1980,Texas,47.2,46.1,-99.35069715,31.48446438
17321,1,1980,Utah,29.2,26.2,-111.6782164,39.32379475
17322,1,1980,Vermont,21.6,17.7,-72.66264936,44.07519583
17323,1,1980,Virginia,36.9,35.8,-78.81225447,37.51502389
17324,1,1980,Washington,29.6,29.5,-120.4468664,47.38096888
17325,1,1980,West Virginia,32.9,31.8,-80.61371197,38.64259874
17326,1,1980,Wisconsin,18.9,15.3,-90.01169426,44.63803019
17327,1,1980,Wyoming,20.8,19.5,-107.5514541,42.99964203
17328,2,1980,Alabama,44.7,46.6,-86.82837194,32.78983219
17329,2,1980,Arizona,45.8,42.6,-111.6644183,34.29310987
17330,2,1980,Arkansas,39.2,41.1,-92.43926766,34.89974533
17331,2,1980,California,47.4,43.9,-119.610699,37.24607067
17332,2,1980,Colorado,26.7,25.6,-105.5478247,38.99855182
17333,2,1980,Connecticut,25.8,25.9,-72.72570604,41.62028634
17334,2,1980,Delaware,31.7,33.8,-75.40040409,38.88701645
17335,2,1980,Florida,56.4,58.6,-81.79746387,28.62843926
17336,2,1980,Georgia,45.5,47.4,-83.44634183,32.64922907
17337,2,1980,Idaho,26.4,24.2,-114.6593823,44.08908951
17338,2,1980,Illinois,24.6,27.3,-89.19839676,40.06504091
17339,2,1980,Indiana,25.2,28,-86.27563973,39.90814123
17340,2,1980,Iowa,19.6,20.2,-93.50006496,42.07462688
17341,2,1980,Kansas,29,31.2,-98.38021317,38.48470815
17342,2,1980,Kentucky,31.9,35.1,-85.29045609,37.52666746
17343,2,1980,Louisiana,49.6,50.8,-92.58566202,31.05840696
17344,2,1980,Maine,15.4,14.1,-69.22664746,45.37143349
17345,2,1980,Maryland,31.1,33.1,-76.77245461,39.0369223
17346,2,1980,Massachusetts,24.4,24.5,-71.79863942,42.2533024
17347,2,1980,Michigan,18.4,18.6,-85.43716696,44.35068131
17348,2,1980,Minnesota,9.7,9.3,-94.30901265,46.31633293
17349,2,1980,Mississippi,45,46.8,-89.66521368,32.75086663
17350,2,1980,Missouri,29.4,31.6,-92.47741016,38.36761316
17351,2,1980,Montana,18.2,19.1,-109.6451486,47.03353642
17352,2,1980,Nebraska,23.4,24.5,-99.81080907,41.52714896
17353,2,1980,Nevada,36.2,32,-116.6552255,39.35623735
17354,2,1980,New Hampshire,18.2,17.8,-71.57759415,43.68563175
17355,2,1980,New Jersey,29.2,30,-74.66075411,40.18442736
17356,2,1980,New Mexico,38,35.8,-106.1083886,34.42137076
17357,2,1980,New York,19.6,20.3,-75.50311828,42.94039011
17358,2,1980,North Carolina,38.4,41,-79.37237975,35.54153412
17359,2,1980,North Dakota,9.5,9.1,-100.4693211,47.44633852
17360,2,1980,Ohio,25.1,27.9,-82.7900612,40.29145221
17361,2,1980,Oklahoma,37.5,38.9,-97.50829271,35.58348565
17362,2,1980,Oregon,33.9,32.2,-120.5554134,43.93664816
17363,2,1980,Pennsylvania,24.4,26,-77.79955956,40.87383785
17364,2,1980,Rhode Island,27.1,27.5,-71.55361205,41.67608139
17365,2,1980,South Carolina,43.2,45.7,-80.89613969,33.90797425
17366,2,1980,South Dakota,18,17.4,-100.2305075,44.4361607
17367,2,1980,Tennessee,36.4,38.7,-86.34338037,35.84298709
17368,2,1980,Texas,47.4,47.4,-99.35069715,31.48446438
17369,2,1980,Utah,31.4,27.8,-111.6782164,39.32379475
17370,2,1980,Vermont,16.6,15.9,-72.66264936,44.07519583
17371,2,1980,Virginia,33.2,35.7,-78.81225447,37.51502389
17372,2,1980,Washington,28.8,30.7,-120.4468664,47.38096888
17373,2,1980,West Virginia,28.6,31.7,-80.61371197,38.64259874
17374,2,1980,Wisconsin,13.8,14.4,-90.01169426,44.63803019
17375,2,1980,Wyoming,20.2,20.4,-107.5514541,42.99964203
17376,3,1980,Alabama,47.6,51.5,-86.82837194,32.78983219
17377,3,1980,Arizona,47.6,47.1,-111.6644183,34.29310987
17378,3,1980,Arkansas,42.6,47.2,-92.43926766,34.89974533
17379,3,1980,California,48,47,-119.610699,37.24607067
17380,3,1980,Colorado,30.3,30.6,-105.5478247,38.99855182
17381,3,1980,Connecticut,29.3,30.9,-72.72570604,41.62028634
17382,3,1980,Delaware,35.2,38.5,-75.40040409,38.88701645
17383,3,1980,Florida,60.2,61.8,-81.79746387,28.62843926
17384,3,1980,Georgia,48.8,51.9,-83.44634183,32.64922907
17385,3,1980,Idaho,31.8,29.6,-114.6593823,44.08908951
17386,3,1980,Illinois,29.2,34.5,-89.19839676,40.06504091
17387,3,1980,Indiana,29,34.5,-86.27563973,39.90814123
17388,3,1980,Iowa,25.4,28.7,-93.50006496,42.07462688
17389,3,1980,Kansas,33.9,38,-98.38021317,38.48470815
17390,3,1980,Kentucky,35.3,40.9,-85.29045609,37.52666746
17391,3,1980,Louisiana,52.6,55.7,-92.58566202,31.05840696
17392,3,1980,Maine,20,20.4,-69.22664746,45.37143349
17393,3,1980,Maryland,35,38.1,-76.77245461,39.0369223
17394,3,1980,Massachusetts,28.2,29.7,-71.79863942,42.2533024
17395,3,1980,Michigan,21.8,24.1,-85.43716696,44.35068131
17396,3,1980,Minnesota,16.1,18.7,-94.30901265,46.31633293
17397,3,1980,Mississippi,47.8,52,-89.66521368,32.75086663
